clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
19,0,0,0,0,8049,14,0.0,0,-1,0.0,open
24,0,1,2,2,6999,87,0.0,0,-1,0.0,open
25,0,0,3,3,4948,64,0.0,0,-1,0.0,open
51,0,0,0,0,8049,13,0.5,1,32,1.0,open
55,0,0,3,3,4948,103,0.5,1,30,1.0,open
61,0,1,2,2,6999,121,0.5,1,37,1.0,open
67,0,0,3,3,4948,106,0.6667,2,12,2.0,open
73,0,0,3,3,4948,105,0.75,3,6,3.0,open
79,0,1,2,2,6999,122,0.6667,2,18,2.0,open
85,0,0,3,3,4948,114,0.8,4,12,4.0,open
91,0,1,2,2,6999,123,0.75,3,12,3.0,open
97,0,0,3,3,4948,104,0.8333,5,12,5.0,open
103,0,0,3,3,4948,107,0.8571,6,6,6.0,open
109,0,1,2,2,6999,124,0.8,4,18,4.0,open
115,0,1,2,2,6999,125,0.8333,5,6,5.0,open
121,0,0,3,3,4948,109,0.875,7,18,7.0,open
127,0,0,3,3,4948,110,0.8889,8,6,8.0,open
133,0,1,2,2,6999,126,0.8571,6,18,6.0,open
148,0,0,3,3,4948,108,0.9,9,21,9.0,open
175,0,1,3,3,2521,44,0.0,0,-1,0.0,open
177,0,1,2,2,6999,95,0.875,7,44,7.0,open
183,0,1,2,2,6999,96,0.8889,8,6,8.0,open
195,0,1,2,2,6999,98,0.9,9,12,9.0,open
199,0,1,3,3,2521,45,0.5,1,24,1.0,open
203,0,1,2,2,6999,99,0.9091,10,8,10.0,open
207,0,1,3,3,2521,46,0.6667,2,8,2.0,open
213,0,1,3,3,2521,47,0.75,3,6,3.0,open
230,0,1,2,2,6999,100,0.9167,11,27,11.0,open
234,0,1,3,3,2521,48,0.8,4,21,4.0,open
238,0,1,2,2,6999,101,0.9231,12,8,12.0,open
242,0,1,3,3,2521,49,0.8333,5,8,5.0,open
246,0,1,2,2,6999,102,0.9286,13,8,13.0,open
250,0,1,3,3,2521,50,0.8571,6,8,6.0,open
254,0,1,2,2,6999,103,0.9333,14,8,14.0,open
258,0,1,3,3,2521,51,0.875,7,8,7.0,open
262,0,1,2,2,6999,104,0.9375,15,8,15.0,open
268,0,1,2,2,6999,105,0.9412,16,6,16.0,open
274,0,1,2,2,6999,106,0.9444,17,6,17.0,open
278,0,1,3,3,2521,52,0.8889,8,20,8.0,open
282,0,1,2,2,6999,107,0.9474,18,8,18.0,open
287,0,1,3,3,2521,53,0.9,9,9,9.0,open
291,0,1,2,2,6999,108,0.95,19,9,19.0,open
297,0,1,2,2,6999,109,0.9524,20,6,20.0,open
312,0,1,3,3,2521,54,0.9091,10,25,10.0,open
316,0,1,2,2,6999,110,0.9545,21,19,21.0,open
322,0,1,2,2,6999,111,0.9565,22,6,22.0,open
328,0,1,2,2,6999,112,0.9583,23,6,23.0,open
332,0,1,3,3,2521,55,0.9167,11,20,11.0,open
336,0,1,2,2,6999,113,0.96,24,8,24.0,open
340,0,1,3,3,2521,56,0.9231,12,8,12.0,open
344,0,1,2,2,6999,114,0.9615,25,8,25.0,open
350,0,1,2,2,6999,115,0.963,26,6,26.0,open
355,0,1,3,3,2521,57,0.9286,13,15,13.0,open
359,0,1,2,2,6999,116,0.9643,27,9,27.0,open
371,0,1,2,2,6999,117,0.9655,28,12,28.0,open
375,0,1,3,3,2521,58,0.9333,14,20,14.0,open
